Index,Image_Path,Target_Path
hanover_000000_035491,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_035491_leftImg8bit.png,./Data/masks/hanover_000000_035491.png
hanover_000000_016038,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_016038_leftImg8bit.png,./Data/masks/hanover_000000_016038.png
hanover_000000_056800,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_056800_leftImg8bit.png,./Data/masks/hanover_000000_056800.png
hanover_000000_037516,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_037516_leftImg8bit.png,./Data/masks/hanover_000000_037516.png
hanover_000000_013205,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_013205_leftImg8bit.png,./Data/masks/hanover_000000_013205.png
hanover_000000_025437,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_025437_leftImg8bit.png,./Data/masks/hanover_000000_025437.png
hanover_000000_035768,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_035768_leftImg8bit.png,./Data/masks/hanover_000000_035768.png
hanover_000000_023614,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_023614_leftImg8bit.png,./Data/masks/hanover_000000_023614.png
hanover_000000_056142,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_056142_leftImg8bit.png,./Data/masks/hanover_000000_056142.png
hanover_000000_032351,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_032351_leftImg8bit.png,./Data/masks/hanover_000000_032351.png
hanover_000000_053027,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_053027_leftImg8bit.png,./Data/masks/hanover_000000_053027.png
hanover_000000_026014,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_026014_leftImg8bit.png,./Data/masks/hanover_000000_026014.png
hanover_000000_043653,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_043653_leftImg8bit.png,./Data/masks/hanover_000000_043653.png
hanover_000000_055800,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_055800_leftImg8bit.png,./Data/masks/hanover_000000_055800.png
hanover_000000_012347,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_012347_leftImg8bit.png,./Data/masks/hanover_000000_012347.png
hanover_000000_044085,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_044085_leftImg8bit.png,./Data/masks/hanover_000000_044085.png
hanover_000000_029325,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_029325_leftImg8bit.png,./Data/masks/hanover_000000_029325.png
hanover_000000_012675,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_012675_leftImg8bit.png,./Data/masks/hanover_000000_012675.png
hanover_000000_004646,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_004646_leftImg8bit.png,./Data/masks/hanover_000000_004646.png
hanover_000000_027007,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027007_leftImg8bit.png,./Data/masks/hanover_000000_027007.png
hanover_000000_057532,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_057532_leftImg8bit.png,./Data/masks/hanover_000000_057532.png
hanover_000000_019456,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_019456_leftImg8bit.png,./Data/masks/hanover_000000_019456.png
hanover_000000_002458,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_002458_leftImg8bit.png,./Data/masks/hanover_000000_002458.png
hanover_000000_015587,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_015587_leftImg8bit.png,./Data/masks/hanover_000000_015587.png
hanover_000000_044622,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_044622_leftImg8bit.png,./Data/masks/hanover_000000_044622.png
hanover_000000_019938,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_019938_leftImg8bit.png,./Data/masks/hanover_000000_019938.png
hanover_000000_048379,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_048379_leftImg8bit.png,./Data/masks/hanover_000000_048379.png
hanover_000000_026743,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_026743_leftImg8bit.png,./Data/masks/hanover_000000_026743.png
hanover_000000_057710,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_057710_leftImg8bit.png,./Data/masks/hanover_000000_057710.png
hanover_000000_045188,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_045188_leftImg8bit.png,./Data/masks/hanover_000000_045188.png
hanover_000000_023276,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_023276_leftImg8bit.png,./Data/masks/hanover_000000_023276.png
hanover_000000_043236,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_043236_leftImg8bit.png,./Data/masks/hanover_000000_043236.png
hanover_000000_034347,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_034347_leftImg8bit.png,./Data/masks/hanover_000000_034347.png
hanover_000000_050228,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_050228_leftImg8bit.png,./Data/masks/hanover_000000_050228.png
hanover_000000_024441,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_024441_leftImg8bit.png,./Data/masks/hanover_000000_024441.png
hanover_000000_052887,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_052887_leftImg8bit.png,./Data/masks/hanover_000000_052887.png
hanover_000000_000712,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_000712_leftImg8bit.png,./Data/masks/hanover_000000_000712.png
hanover_000000_006922,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_006922_leftImg8bit.png,./Data/masks/hanover_000000_006922.png
hanover_000000_044195,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_044195_leftImg8bit.png,./Data/masks/hanover_000000_044195.png
hanover_000000_041493,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_041493_leftImg8bit.png,./Data/masks/hanover_000000_041493.png
hanover_000000_027998,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027998_leftImg8bit.png,./Data/masks/hanover_000000_027998.png
hanover_000000_028202,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_028202_leftImg8bit.png,./Data/masks/hanover_000000_028202.png
hanover_000000_028460,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_028460_leftImg8bit.png,./Data/masks/hanover_000000_028460.png
hanover_000000_058189,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_058189_leftImg8bit.png,./Data/masks/hanover_000000_058189.png
hanover_000000_017041,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_017041_leftImg8bit.png,./Data/masks/hanover_000000_017041.png
hanover_000000_002140,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_002140_leftImg8bit.png,./Data/masks/hanover_000000_002140.png
hanover_000000_023975,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_023975_leftImg8bit.png,./Data/masks/hanover_000000_023975.png
hanover_000000_034141,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_034141_leftImg8bit.png,./Data/masks/hanover_000000_034141.png
hanover_000000_027282,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027282_leftImg8bit.png,./Data/masks/hanover_000000_027282.png
hanover_000000_024989,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_024989_leftImg8bit.png,./Data/masks/hanover_000000_024989.png
hanover_000000_053437,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_053437_leftImg8bit.png,./Data/masks/hanover_000000_053437.png
hanover_000000_014319,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_014319_leftImg8bit.png,./Data/masks/hanover_000000_014319.png
hanover_000000_000381,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_000381_leftImg8bit.png,./Data/masks/hanover_000000_000381.png
hanover_000000_010553,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_010553_leftImg8bit.png,./Data/masks/hanover_000000_010553.png
hanover_000000_032210,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_032210_leftImg8bit.png,./Data/masks/hanover_000000_032210.png
hanover_000000_043102,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_043102_leftImg8bit.png,./Data/masks/hanover_000000_043102.png
hanover_000000_023239,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_023239_leftImg8bit.png,./Data/masks/hanover_000000_023239.png
hanover_000000_007897,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_007897_leftImg8bit.png,./Data/masks/hanover_000000_007897.png
hanover_000000_019672,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_019672_leftImg8bit.png,./Data/masks/hanover_000000_019672.png
hanover_000000_053604,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_053604_leftImg8bit.png,./Data/masks/hanover_000000_053604.png
hanover_000000_052649,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_052649_leftImg8bit.png,./Data/masks/hanover_000000_052649.png
hanover_000000_051059,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_051059_leftImg8bit.png,./Data/masks/hanover_000000_051059.png
hanover_000000_002357,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_002357_leftImg8bit.png,./Data/masks/hanover_000000_002357.png
hanover_000000_041610,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_041610_leftImg8bit.png,./Data/masks/hanover_000000_041610.png
hanover_000000_045004,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_045004_leftImg8bit.png,./Data/masks/hanover_000000_045004.png
hanover_000000_056361,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_056361_leftImg8bit.png,./Data/masks/hanover_000000_056361.png
hanover_000000_030276,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_030276_leftImg8bit.png,./Data/masks/hanover_000000_030276.png
hanover_000000_024719,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_024719_leftImg8bit.png,./Data/masks/hanover_000000_024719.png
hanover_000000_005288,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_005288_leftImg8bit.png,./Data/masks/hanover_000000_005288.png
hanover_000000_030781,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_030781_leftImg8bit.png,./Data/masks/hanover_000000_030781.png
hanover_000000_015849,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_015849_leftImg8bit.png,./Data/masks/hanover_000000_015849.png
hanover_000000_050398,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_050398_leftImg8bit.png,./Data/masks/hanover_000000_050398.png
hanover_000000_049465,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_049465_leftImg8bit.png,./Data/masks/hanover_000000_049465.png
hanover_000000_045841,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_045841_leftImg8bit.png,./Data/masks/hanover_000000_045841.png
hanover_000000_051842,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_051842_leftImg8bit.png,./Data/masks/hanover_000000_051842.png
hanover_000000_032559,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_032559_leftImg8bit.png,./Data/masks/hanover_000000_032559.png
hanover_000000_020655,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_020655_leftImg8bit.png,./Data/masks/hanover_000000_020655.png
hanover_000000_018213,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_018213_leftImg8bit.png,./Data/masks/hanover_000000_018213.png
hanover_000000_019282,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_019282_leftImg8bit.png,./Data/masks/hanover_000000_019282.png
hanover_000000_032681,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_032681_leftImg8bit.png,./Data/masks/hanover_000000_032681.png
hanover_000000_047629,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_047629_leftImg8bit.png,./Data/masks/hanover_000000_047629.png
hanover_000000_030346,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_030346_leftImg8bit.png,./Data/masks/hanover_000000_030346.png
hanover_000000_014713,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_014713_leftImg8bit.png,./Data/masks/hanover_000000_014713.png
hanover_000000_025335,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_025335_leftImg8bit.png,./Data/masks/hanover_000000_025335.png
hanover_000000_027481,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027481_leftImg8bit.png,./Data/masks/hanover_000000_027481.png
hanover_000000_024136,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_024136_leftImg8bit.png,./Data/masks/hanover_000000_024136.png
hanover_000000_046200,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_046200_leftImg8bit.png,./Data/masks/hanover_000000_046200.png
hanover_000000_052013,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_052013_leftImg8bit.png,./Data/masks/hanover_000000_052013.png
hanover_000000_000164,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_000164_leftImg8bit.png,./Data/masks/hanover_000000_000164.png
hanover_000000_036562,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_036562_leftImg8bit.png,./Data/masks/hanover_000000_036562.png
hanover_000000_037039,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_037039_leftImg8bit.png,./Data/masks/hanover_000000_037039.png
hanover_000000_029404,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_029404_leftImg8bit.png,./Data/masks/hanover_000000_029404.png
hanover_000000_046732,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_046732_leftImg8bit.png,./Data/masks/hanover_000000_046732.png
hanover_000000_031856,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_031856_leftImg8bit.png,./Data/masks/hanover_000000_031856.png
hanover_000000_034560,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_034560_leftImg8bit.png,./Data/masks/hanover_000000_034560.png
hanover_000000_007342,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_007342_leftImg8bit.png,./Data/masks/hanover_000000_007342.png
hanover_000000_008200,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_008200_leftImg8bit.png,./Data/masks/hanover_000000_008200.png
hanover_000000_009420,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_009420_leftImg8bit.png,./Data/masks/hanover_000000_009420.png
hanover_000000_007780,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_007780_leftImg8bit.png,./Data/masks/hanover_000000_007780.png
hanover_000000_038855,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_038855_leftImg8bit.png,./Data/masks/hanover_000000_038855.png
hanover_000000_005732,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_005732_leftImg8bit.png,./Data/masks/hanover_000000_005732.png
hanover_000000_001620,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_001620_leftImg8bit.png,./Data/masks/hanover_000000_001620.png
hanover_000000_038927,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_038927_leftImg8bit.png,./Data/masks/hanover_000000_038927.png
hanover_000000_029769,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_029769_leftImg8bit.png,./Data/masks/hanover_000000_029769.png
hanover_000000_051271,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_051271_leftImg8bit.png,./Data/masks/hanover_000000_051271.png
hanover_000000_029455,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_029455_leftImg8bit.png,./Data/masks/hanover_000000_029455.png
hanover_000000_034015,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_034015_leftImg8bit.png,./Data/masks/hanover_000000_034015.png
hanover_000000_008017,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_008017_leftImg8bit.png,./Data/masks/hanover_000000_008017.png
hanover_000000_040051,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_040051_leftImg8bit.png,./Data/masks/hanover_000000_040051.png
hanover_000000_042255,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_042255_leftImg8bit.png,./Data/masks/hanover_000000_042255.png
hanover_000000_009128,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_009128_leftImg8bit.png,./Data/masks/hanover_000000_009128.png
hanover_000000_016558,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_016558_leftImg8bit.png,./Data/masks/hanover_000000_016558.png
hanover_000000_055592,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_055592_leftImg8bit.png,./Data/masks/hanover_000000_055592.png
hanover_000000_013814,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_013814_leftImg8bit.png,./Data/masks/hanover_000000_013814.png
hanover_000000_009004,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_009004_leftImg8bit.png,./Data/masks/hanover_000000_009004.png
hanover_000000_003853,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_003853_leftImg8bit.png,./Data/masks/hanover_000000_003853.png
hanover_000000_004230,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_004230_leftImg8bit.png,./Data/masks/hanover_000000_004230.png
hanover_000000_018546,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_018546_leftImg8bit.png,./Data/masks/hanover_000000_018546.png
hanover_000000_045446,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_045446_leftImg8bit.png,./Data/masks/hanover_000000_045446.png
hanover_000000_040456,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_040456_leftImg8bit.png,./Data/masks/hanover_000000_040456.png
hanover_000000_049269,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_049269_leftImg8bit.png,./Data/masks/hanover_000000_049269.png
hanover_000000_026356,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_026356_leftImg8bit.png,./Data/masks/hanover_000000_026356.png
hanover_000000_013094,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_013094_leftImg8bit.png,./Data/masks/hanover_000000_013094.png
hanover_000000_011170,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_011170_leftImg8bit.png,./Data/masks/hanover_000000_011170.png
hanover_000000_056457,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_056457_leftImg8bit.png,./Data/masks/hanover_000000_056457.png
hanover_000000_026183,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_026183_leftImg8bit.png,./Data/masks/hanover_000000_026183.png
hanover_000000_026804,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_026804_leftImg8bit.png,./Data/masks/hanover_000000_026804.png
hanover_000000_029043,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_029043_leftImg8bit.png,./Data/masks/hanover_000000_029043.png
hanover_000000_027766,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027766_leftImg8bit.png,./Data/masks/hanover_000000_027766.png
hanover_000000_054965,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_054965_leftImg8bit.png,./Data/masks/hanover_000000_054965.png
hanover_000000_003411,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_003411_leftImg8bit.png,./Data/masks/hanover_000000_003411.png
hanover_000000_033457,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_033457_leftImg8bit.png,./Data/masks/hanover_000000_033457.png
hanover_000000_011471,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_011471_leftImg8bit.png,./Data/masks/hanover_000000_011471.png
hanover_000000_023881,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_023881_leftImg8bit.png,./Data/masks/hanover_000000_023881.png
hanover_000000_040793,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_040793_leftImg8bit.png,./Data/masks/hanover_000000_040793.png
hanover_000000_027561,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_027561_leftImg8bit.png,./Data/masks/hanover_000000_027561.png
hanover_000000_048274,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_048274_leftImg8bit.png,./Data/masks/hanover_000000_048274.png
hanover_000000_045657,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_045657_leftImg8bit.png,./Data/masks/hanover_000000_045657.png
hanover_000000_048508,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_048508_leftImg8bit.png,./Data/masks/hanover_000000_048508.png
hanover_000000_014919,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_014919_leftImg8bit.png,./Data/masks/hanover_000000_014919.png
hanover_000000_051536,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_051536_leftImg8bit.png,./Data/masks/hanover_000000_051536.png
hanover_000000_005970,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_005970_leftImg8bit.png,./Data/masks/hanover_000000_005970.png
hanover_000000_014537,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_014537_leftImg8bit.png,./Data/masks/hanover_000000_014537.png
hanover_000000_051152,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_051152_leftImg8bit.png,./Data/masks/hanover_000000_051152.png
hanover_000000_030889,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_030889_leftImg8bit.png,./Data/masks/hanover_000000_030889.png
hanover_000000_042581,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_042581_leftImg8bit.png,./Data/masks/hanover_000000_042581.png
hanover_000000_047499,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_047499_leftImg8bit.png,./Data/masks/hanover_000000_047499.png
hanover_000000_046954,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_046954_leftImg8bit.png,./Data/masks/hanover_000000_046954.png
hanover_000000_042992,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_042992_leftImg8bit.png,./Data/masks/hanover_000000_042992.png
hanover_000000_046646,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_046646_leftImg8bit.png,./Data/masks/hanover_000000_046646.png
hanover_000000_004752,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_004752_leftImg8bit.png,./Data/masks/hanover_000000_004752.png
hanover_000000_055124,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_055124_leftImg8bit.png,./Data/masks/hanover_000000_055124.png
hanover_000000_038773,./Data/files/Cityscapes_leftImg8bit_trainvaltest/leftImg8bit/train/hanover/hanover_000000_038773_leftImg8bit.png,./Data/masks/hanover_000000_038773.png
